Speed_RPM,Torque_Nm,Vibration_mm_s,Temperature_C,Shock_Load_g,Noise_dB,Failure
1760.6526878172247,208.44362020749617,4.751531206143737,69.8469478571495,1.5689527312252005,69.19507208385578,0
1271.8442254412166,232.9729203938768,5.993561927935337,64.37438960552794,1.4000310730269967,70.76675248760615,1
1898.1243747418152,203.939184797799,5.370775367356986,59.50631764778432,2.043018699501413,71.17169108495534,1
1187.0068462213485,178.64817556630823,3.41883308856105,50.30295136694179,2.054887046607333,75.2438349057309,0
1319.107825393449,248.35587035789945,5.943644193450578,83.14672241106891,2.589931604443732,77.11397532624383,1
2043.5831407396881,195.24080166673392,5.24700212160663,57.77528049048943,2.9349252691533922,79.49857975685832,1
1518.6447730702964,130.12225759133636,6.737380262621842,46.53373380162603,1.2192016466323432,76.50158191036128,0
2286.351672466541,194.38170210788635,2.6050126232527004,56.58572297901901,2.558412388931148,83.48084796569535,1
1498.5838043337508,150.10125771982098,3.986022672335789,54.01212352760864,1.5313234951839583,74.87666787866507,0
1481.0581532438287,116.18506391029979,2.576443457611297,68.25178858186473,1.7359196276676399,67.88630111583363,0
1600.8132556287878,240.55352105121526,3.482492536357324,71.97335609376691,1.7358006183235233,71.23910382458018,1
1505.6793995347446,189.09878340080934,4.708628442742489,57.293380787129905,2.0644665558314186,82.36491280789666,1
2058.2178711734973,236.12063090339439,4.572272005157081,46.81976214173116,3.629132920494815,80.27854667820637,1
1806.0253067350145,129.0016425728661,4.380004474147899,65.7032157405997,2.654661083040607,74.82632957792879,1
1769.9769939424639,208.19811372220457,5.993918355209653,52.37463865463636,3.022596576129981,75.12700754638585,0
1282.3932310027312,173.54726278787757,2.3575325205651922,58.35564430072992,2.28382679323969,76.21258924665639,0
1419.9400320488508,131.00502562631496,3.6538333351329553,46.14913250607161,2.149856661454719,71.58399142157347,0
1604.1453198003237,251.8171824937953,3.9853299348846978,67.48863604554343,0.9274692566075119,75.13026370640387,0
1231.1118949369513,257.5962975066579,3.463726573018677,62.42776492643665,1.8281168351594543,65.0718874402434,0
1632.8588926201514,238.13509832019335,3.686658729222263,55.765694163363655,1.8780050587273278,70.505733116667,0
1129.3915215300235,229.08762449419297,6.372731520325047,70.40746692112859,2.945172305397895,80.67926086012635,1
1916.3290633332808,299.78378939154766,1.9177396716493673,67.93289133073964,2.184487749502501,72.23073348314607,0
1451.7731491810364,276.1819632535721,4.712338188250405,60.443498260494046,1.6254738055429507,80.04336612194017,1
1373.9439548712428,234.77688787828887,5.772836639439943,64.75588435928583,1.8617234601487112,75.28255324232778,1
1316.502156536984,160.1559067162558,1.4824573649917188,61.16396890586974,2.435981255431115,68.43943171441208,0
1272.8190430513098,248.19162651794247,3.6005894169405597,51.79312886015138,2.277260433675944,77.85069726213803,0
1079.3171669967135,203.95092420537992,2.6817258143905747,44.348566911304644,1.541274966193938,76.48507758107773,0
1330.0879956911301,319.59363891143016,5.296351466482432,48.56436025648227,1.6928725441102166,69.81258132606263,0
1309.9209732001677,246.24904988856647,3.724331925859304,57.963371065222645,0.1,64.25519322794531,0
1464.3467974750947,203.74690037834466,4.947176081115437,39.970463005130725,1.4032531086108602,72.5925243922747,0
1102.3715104100306,161.04291231254228,4.866790050203396,52.99200231388412,0.1,77.24288837536598,0
1788.183862295474,289.1168214502069,3.2468950279602047,53.318270002242585,2.616173528609118,74.57803356703502,1
1617.4216985965622,209.13348809472166,3.370101760001594,72.53100151369672,0.8939316558292123,71.40066290447021,0
1161.3402605426368,152.4769005956635,5.635699193254868,51.02290709027436,2.0163847894953326,73.20120237763632,0
1378.1577599273928,179.16036562277642,1.768160927249555,70.20660085832188,2.289687063662237,80.05084498210583,0
1747.5884737609736,135.7090355651468,4.161433593394049,55.7262569509196,1.247677365322872,75.20471199932426,1
1836.9261406936616,203.00086002450556,7.493981341452101,63.96618689188706,2.15981163192785,76.26704167720165,1
1362.1917301379267,174.59299011763446,2.956457684204404,59.82993925516169,3.144921694209393,65.07656029277045,0
1360.2027620176086,123.9855105656079,2.2749365256822127,45.94151407507044,0.40843995308495473,79.47123980486839,0
1520.146238385629,184.54082321154655,4.044762914478538,55.296841703829685,1.1199334531096692,72.45129190271004,0
888.2303466719699,224.83496116182607,6.019338634304122,38.08746148834719,0.1,81.72967503919158,0
1975.7474627932281,280.3721198686491,4.1626033775266915,60.882069922857454,2.2095570394479624,83.08511609272584,1
1341.1048522654369,110.98977246118464,3.1898312064873586,51.52860212134288,3.7181212757595254,80.60839766130852,0
1341.0735375042354,279.5294808483367,5.431865692108051,72.22501734054957,2.9616709947120143,76.42678815244925,1
1095.2669611400595,234.67238076986803,1.6202648684466519,49.62035294087984,1.7980623760734302,74.20124703959152,0
1658.1617503508198,223.91562551752517,4.806467373233191,81.98626468726954,1.7477218813833812,81.12843921000068,1
1487.057646208577,158.15493245434897,3.535437838961751,62.954419116512625,1.6637992258962429,79.61587223474413,0
1670.5668378351377,195.73999300157243,0.5,53.64415171228033,1.6137134968894298,78.44355172766448,0
1508.29255125672,174.0373501555828,1.2848569650141988,56.55497531214041,2.9309437777131744,72.6165766291482,0
1810.1348463093605,188.1976598443121,0.5,61.127554170060115,1.3509309607444515,74.55631392138034,0
1334.1759485080001,187.33108993396993,3.0575961941307663,57.50829474357499,2.4587454439666776,81.23996484345602,0
2071.5988397316805,174.10271597188142,5.086254501370487,62.68374318392108,2.6028985234292725,77.2253498413151,1
1655.8102875159445,203.69612313026863,0.5918123204871817,64.09347990781387,1.4136999728971817,70.17591752825689,0
1686.0415305681104,215.74580850676796,4.2349358076902845,75.46310752539175,2.5571716816734833,73.01813528068048,1
1717.9488403370865,165.70408281249297,4.987352443797392,73.61497889960708,0.8504203295930768,66.12503162377095,0
1403.8533872886312,224.6923462672743,2.7880306400480217,61.88653885249926,3.706935610095769,80.44775105496328,1
1407.3992193582226,202.78344265158387,4.454894249542376,65.5255313202152,2.0711156672344275,82.18202283873511,0
1956.4985649944629,188.79724080196226,4.776495155777128,51.80024239016946,4.589973295840522,90.94097910864808,1
1940.023810066187,157.96417877733612,3.0132754429018647,55.684647918686345,1.1569132319934696,70.13157086644952,0
1497.9183515588777,115.5012261361231,4.512859964036871,68.42623771813312,3.4284922174177312,66.60148689273008,1
1962.3328410552635,243.45395999073511,6.014599000150039,58.51936656237963,2.5670657362860827,70.06591516498145,0
1784.5412243343942,229.32591524804988,3.7106983300136642,63.262818740961976,3.2781348734961524,80.12830432960119,1
1240.451773888977,243.06972892352866,4.904277136001859,57.158399098620094,0.8375239293548151,78.62520788110406,1
1364.0197277039292,222.27346880850837,4.4036733749255905,52.244345033399256,2.739948815076931,70.97245843731504,1
1721.4394389404613,277.64088038059754,4.939985304971675,60.871349745498065,2.252401190018937,80.28032289033163,1
1640.011287620994,193.97457746073636,4.370031934078331,49.29443545847737,2.4639282701493936,77.43372052811168,0
1608.4104340312226,187.3815034876931,2.9257504030647152,53.225446558695026,1.976443878248244,68.90479469822664,0
1371.94531784327,240.6795351054571,3.128564003932755,62.63988771841818,2.0725466685685037,74.88970061071879,0
1491.0762933611531,208.00306382750725,1.9416388476566577,60.52568594776173,2.6413234055444343,77.52397945048189,0
1041.737609410564,237.8961449822826,3.9715559922664996,47.552317376962165,2.227524065306303,71.24345452703632,0
1472.6626780584766,214.24660494721587,5.712326743181868,57.41322402244689,3.48190424153693,69.62435164052486,1
1209.7845729507562,181.42385560023175,2.6588627647994123,57.7750716554126,0.4619032387879365,71.73602942837584,0
1032.1013572769373,180.13583797482192,3.317802473520339,52.82002536084015,2.189107657574062,72.99710791285624,0
1474.6285690818117,219.08745940196587,2.3351484027580725,45.05128966788588,1.8795984673601904,76.29670383904607,0
1686.5054627906536,225.55397766602502,4.6826908376293765,71.01141547231146,1.2270029152464312,71.26323237315191,1
1611.8760459162895,112.67266995469154,2.175505601841723,61.941115789512324,1.927216047467796,76.65032857280131,0
1144.8656821572886,224.50774096577865,4.439835341710916,68.780605769102,2.117552236415869,79.85922316701439,1
1947.833249448012,234.70372668748553,2.817576609325598,72.14273170293987,2.4799029520932754,74.54071312629686,1
1299.205110625613,169.21459332482866,4.40155821595753,61.73627502604697,1.9411158727225246,71.55536224710886,0
1880.1316740923457,250.98988706334927,3.5068772939752115,72.81243096488178,2.399256696596936,63.3754079427735,0
1321.721479910542,166.16181584712942,4.271197971523317,57.90762079932191,0.9318212414349908,71.28706229381793,0
1933.549711987348,201.10169841150483,3.7138872453790928,70.85124372044389,2.574665024513899,86.7369941663022,1
1678.810396735004,163.98728941727387,4.2387230439882195,77.66989071623452,2.049140347751207,78.52620058165773,1
1527.7913091077626,193.21553724584209,5.333611606649216,69.25251488030689,0.1,70.2970311956905,1
1671.7399168697434,142.6582643504261,0.5,47.00327984420328,1.4918499502006974,82.37647351188183,0
1531.6819052523401,198.05828760199577,3.611226289604398,55.8267905255383,2.6250074236192704,79.50372217255304,0
1523.2656140317622,148.28719150737095,0.9393840204647383,53.52720945054543,1.8711167309657046,79.89816676039796,0
1107.29407923897,252.75243333126036,2.1232767919175366,68.99509502774056,2.071766872733319,70.39717052581332,0
1275.4820270288396,178.579551439287,3.79122547727803,59.88702790584279,3.418463362001724,66.87837591980002,0
1484.8596514572582,271.11543283118556,4.277473838137233,75.52873524893243,1.7471139642974869,70.14782463133609,0
986.5109611411619,189.99123640801866,3.5210416245469154,62.148789710103046,1.7303388293285769,84.71579825048462,0
795.2050797564125,135.96136821801664,3.9089964656555938,61.17658287525235,2.042917336710815,81.27482333409581,0
1461.3101565326813,247.81866310058416,3.840069314672938,69.09426701983026,2.1201878199859485,77.39948923958609,1
1911.9470273429783,100.5662636961798,2.291550466194423,55.98192268975811,1.8171988534534464,75.47462692638743,1
1126.2249885316178,189.5963291561495,1.9788557340900077,56.452057442638306,1.2250358208779575,79.03983214654154,0
1622.278228691699,284.6989201533843,3.108118894782415,58.15633123334941,0.28223191712604745,76.7846574322487,0
1563.8957806095311,217.75951828983992,3.17714703114273,62.55315952901133,0.649684506504502,76.6762173574753,0
1467.7538753554875,249.95028564358046,1.9673628868383966,54.83500478917165,2.3595144391752463,78.54465469513256,0
1588.0897972316948,197.38142504466856,2.5115410435055563,61.8526857561683,0.9108839435534357,70.9435217581921,0
1287.0553410516018,146.9565239450704,1.9069055771559618,51.473524173552136,0.8976972861042873,74.47202362254704,0
1991.6079994500742,188.67511543294395,6.361417132108884,56.15799366675786,1.8584789774802881,75.78975743096784,1
1295.6845027575357,318.19362473096805,2.346595389316217,63.817341689625096,1.9587662331138789,82.68775659517172,0
1316.4705699526626,185.96363639732007,3.0587378610272493,48.587614337148125,1.8589431612741287,81.12416376735034,0
1629.9725283469277,130.50421968355255,3.2991667587787648,60.509544922835325,1.7627269340575962,77.58282330962808,0
1926.5416096344175,214.05670206108073,4.610502661025697,40.9725534442373,1.3935122677809466,68.91598286193168,0
1298.4351613138217,199.52081166591904,2.0503034650472305,46.16911641488697,0.5128745452207053,72.8796392879772,0
1344.7682024818203,218.84477952336837,4.160110183312431,48.045267186171486,2.3300080516481465,72.02789941205195,0
1478.4793224675495,265.7582008496629,0.8718543021086447,45.73563944746731,2.1015876154634245,79.73308354100034,0
1595.7782210189716,294.17789318720884,5.504495325839087,60.48788955051894,0.9082806773770831,72.73253125716101,1
1313.7550380516684,224.70473417706498,1.9211467312491914,59.259740188012195,1.91975975936406,77.68304751140185,0
1235.8991516391077,99.87437997702503,3.638252804722563,58.69149765280622,0.2510862391932187,66.683527952951,0
1905.586557416265,209.2547778253435,2.27770944199128,63.40008775136968,2.8335979266003672,80.22163556308736,1
1771.552241776516,246.11656557327055,5.0196737868813255,47.39219744937477,1.6730937616740416,82.9191255204658,0
2284.6706608137783,275.50570187406,3.9899431143934825,67.5832132005289,2.2446845382424505,72.01273103994801,1
1478.3453623031191,182.33119512845434,5.215467599520688,43.13166162874867,1.558583326754147,80.01285131853697,0
1480.243317962396,204.74361413213688,4.572524167350202,65.943053215808,2.598956265594333,68.46108209005125,1
1122.2517898434294,189.73362597225236,3.413180894716956,63.75977417063332,2.517837818149184,77.99752540081988,0
1378.678607805496,199.5674243124757,1.4865001464028111,48.62804124728855,1.4734085609902967,84.45393305461734,0
1328.7225605816673,214.36524389162656,7.132204587486525,67.54541743322527,2.1405148598442643,80.6530865976386,1
1366.9988153635938,253.61569022135728,3.59327490546412,60.38537461591644,1.7546943732952118,74.40338828033698,0
1398.8610171855537,149.78791477691664,3.162466505526344,42.72403532237844,1.1168428241760204,70.94867456463433,0
1618.045615626525,158.72947350105224,4.888850910770996,68.41780774784013,2.621545353883863,73.47183778796602,1
1305.6408277861701,131.14525255424604,4.6146438160875745,43.57401816571587,2.189219573312602,72.10936677565238,0
1366.1344712088028,149.83624446942656,1.828705250597806,68.71967972078447,1.5297600288463484,75.46492863942822,0
1645.9499891019188,237.7896897023602,3.5954835619350045,49.37892764460227,1.1301460538117472,71.2857190108588,1
1633.5626418396755,201.68617601755284,3.589208569389308,46.338180340914576,1.3175896457361893,83.64746164255581,0
1466.2205161812233,205.1718540423632,4.989406484760578,71.24146448595039,3.7122702379264902,69.61597003718258,1
1988.7692596547163,97.17918641341316,6.069842574808918,58.01561417742967,2.189403791996008,70.37066508402494,0
1748.1668561040537,184.71619084354654,1.0405934089941389,74.7813300974558,1.454115782018844,77.87104987799256,1
1102.1753455844446,213.37606663478155,2.363630330662028,30.0,2.173461452477348,76.02114779290359,0
786.9175752740873,115.52934466652579,4.334931057906964,63.7585919194282,1.0366385823487922,74.23397331106244,0
1714.290387953604,263.28138564907454,5.098112661675916,60.9095480346473,2.0841179623303705,85.16126889293157,0
1250.6628578323582,126.97952850326641,3.1133524895444658,58.865706528018165,2.237834837737845,75.797610127482,0
1957.2963222299659,248.84148872907733,6.114685289059726,53.67901241476929,2.5280231835392266,78.28700464609199,1
1038.625641018986,261.34615465454795,4.6968464274567125,68.98223800549526,2.603501299630221,72.26837290016117,0
1452.225259290519,183.93245930025546,3.1989153205007796,61.169129238313346,2.954246269797439,76.57661754065992,0
1358.42044026317,153.22806489777022,4.425626535492252,59.19082662337312,2.416604896286969,83.18605822351427,0
1426.2770807742168,188.83988726825976,2.7834987045567328,69.07962313627048,1.2173536401420018,80.42250265145464,0
1587.4940855273708,156.92689669875307,5.630577711920239,52.98027625214324,3.279211725756395,78.22275040084351,1
1830.1726338866652,213.01628792906308,3.408122749300191,69.04690673889996,2.7748771282549005,74.09853752825465,0
1331.1977771458064,162.33695376692853,3.9108499219951502,61.283370258498735,1.930630387233171,70.18388694788159,0
